price_paid,address,lat,lon
150000, 98 SALISBURY ROAD LIVERPOOL L15 2HU,53.396925,-2.939634
150000, 1 DARTMOUTH AVENUE LIVERPOOL L10 2JU,53.483615,-2.945657
150000, 18 AINTREE LANE LIVERPOOL L10 2JL,53.484671,-2.947752
150000, 50 RODNEY STREET LIVERPOOL L1 9AA,53.401044,-2.973651
150000,APARTMENT 11 28 ARGYLE STREET LIVERPOOL L1 5DL,53.401972,-2.985663
149995, 2 LANCER WAY LIVERPOOL L12 4ZG,53.433987,-2.884954
149950, 29 PAGEBANK ROAD LIVERPOOL L14 0JD,53.413589,-2.872076
149950, 29 NEWBOLD GROVE LIVERPOOL L12 0NS,53.447348,-2.876018
149950, 19 TURMERIC ROAD LIVERPOOL L11 1HT,53.440448,-2.915299
149345,APARTMENT 156 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
149345,APARTMENT 155 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
149345,APARTMENT 154 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
149345,APARTMENT 153 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
149000, 5 PETUNIA CLOSE LIVERPOOL L14 2EN,53.420937,-2.870177
149000, 31 FRANCIS WAY LIVERPOOL L16 5EN,53.400628,-2.889109
149000, 11 HONEYS GREEN LANE LIVERPOOL L12 9EN,53.421685,-2.895747
149000,"APARTMENT 4 BASIL GRANGE APARTMENTS, 3 NORTH DRIVE LIVERPOOL L12 1LG",53.424779,-2.914499
149000, 14 DENSTONE AVENUE LIVERPOOL L10 6LH,53.484289,-2.938256
149000, 178 AINTREE LANE LIVERPOOL L10 8LG,53.480439,-2.939499
148000, 2 SERGEANT ROAD LIVERPOOL L12 4WT,53.434001,-2.886839
148000, 71 ORIEL DRIVE LIVERPOOL L10 3JN,53.486918,-2.942789
147500, 4 HAYMANS CLOSE LIVERPOOL L12 7JH,53.433368,-2.913348
147000, 20 WESTFIELD AVENUE LIVERPOOL L14 6UZ,53.410486,-2.88379
147000, 25 CHRISTOPHER WAY LIVERPOOL L16 1JG,53.403403,-2.891306
147000, 28 RUDYARD ROAD LIVERPOOL L14 5NW,53.41633,-2.896895
147000, 29 VENTNOR ROAD LIVERPOOL L15 4JF,53.402963,-2.921768
147000, 116 KENMARE ROAD LIVERPOOL L15 3HQ,53.39466,-2.928012
146500, 11 CROMPTON DRIVE LIVERPOOL L12 0JX,53.449289,-2.885261
146500, 20 GORTON ROAD LIVERPOOL L13 4DQ,53.410752,-2.907076
146500, 40 BARRINGTON ROAD LIVERPOOL L15 3HP,53.393135,-2.931631
146400, 139 MELWOOD DRIVE LIVERPOOL L12 8RN,53.433458,-2.898201
146250, 32 DUKES TERRACE LIVERPOOL L1 4JS,53.400651,-2.977137
146000, 11 TRENT AVENUE LIVERPOOL L14 0JU,53.412252,-2.873804
146000,APARTMENT 9 174 PARK LANE LIVERPOOL L1 8HG,53.398802,-2.98266
145950, 72 MOSTYN AVENUE LIVERPOOL L10 2JQ,53.483528,-2.947983
145000, 97 BOWRING PARK AVENUE LIVERPOOL L16 2NH,53.40419,-2.869602
145000, 73 CARRVILLE WAY LIVERPOOL L12 0QD,53.447476,-2.873411
145000, 143 MILTON AVENUE LIVERPOOL L14 6TF,53.411935,-2.880749
145000, 18 THE FAIRWAY LIVERPOOL L12 3HS,53.419906,-2.891154
145000, 48 THOMAS LANE LIVERPOOL L14 5NX,53.416213,-2.892095
145000, 27 CORIANDER ROAD LIVERPOOL L11 2AD,53.442568,-2.91643
145000, 25 CORIANDER ROAD LIVERPOOL L11 2AD,53.442568,-2.91643
145000, 19 CORIANDER ROAD LIVERPOOL L11 2AD,53.442568,-2.91643
145000, 79 FALLOWFIELD ROAD LIVERPOOL L15 5BN,53.391048,-2.917132
145000, 3A RUSHMERE ROAD LIVERPOOL L11 2XP,53.443386,-2.919569
145000, 14 DEEPFIELD ROAD LIVERPOOL L15 5BX,53.390432,-2.921506
145000, 57 MOSCOW DRIVE LIVERPOOL L13 7DF,53.422147,-2.922257
145000, 49 LIDDERDALE ROAD LIVERPOOL L15 3JG,53.391356,-2.926994
145000, 87 GREEN LANE LIVERPOOL L13 7BB,53.422925,-2.927739
145000, 45 BEAUMONT DRIVE LIVERPOOL L10 8LS,53.477532,-2.928758
145000, 65 BROOKDALE ROAD LIVERPOOL L15 3JE,53.392579,-2.929179
145000, 102 THORNYCROFT ROAD LIVERPOOL L15 0EW,53.396214,-2.933718
145000, 25 BUCKINGHAM ROAD LIVERPOOL L13 8AY,53.425856,-2.934587
144995, 20 HEATHWAITE CRESCENT LIVERPOOL L11 2XF,53.443076,-2.91524
144950, 23 GLENCONNER ROAD LIVERPOOL L16 3NJ,53.405519,-2.887418
144950, 23 LINGMELL ROAD LIVERPOOL L12 5JL,53.438733,-2.910083
144950, 95 BROOKDALE ROAD LIVERPOOL L15 3JF,53.393484,-2.928082
144000, 27 EDNA AVENUE LIVERPOOL L10 0AN,53.467797,-2.913568
144000, 6 SANDOWN PARK ROAD LIVERPOOL L10 6NQ,53.485265,-2.933697
144000, 23 KEBLE DRIVE LIVERPOOL L10 3LA,53.487186,-2.946562
144000, 18 RADLEY DRIVE LIVERPOOL L10 3LQ,53.486467,-2.947094
144000,APARTMENT 80 136 DUKE STREET LIVERPOOL L1 5BB,53.400362,-2.977994
143950, 8 BRIGADIER DRIVE LIVERPOOL L12 4WU,53.434313,-2.885298
143000, 123 MILL LANE LIVERPOOL L15 8LG,53.405165,-2.913287
143000, 20 HEATHWAITE CRESCENT LIVERPOOL L11 2XF,53.443076,-2.91524
143000, 28 PAGEFIELD ROAD LIVERPOOL L15 5BL,53.391278,-2.917995
142700, 67 GRANGE AVENUE NORTH LIVERPOOL L12 9LJ,53.424904,-2.880962
142500, 99 RENVILLE ROAD LIVERPOOL L14 3LN,53.406962,-2.897732
142500, 16 DULAS ROAD LIVERPOOL L15 6UA,53.392667,-2.908502
142250, 52 EARLSFIELD ROAD LIVERPOOL L15 5BZ,53.390837,-2.918689
142000, 12 WILLINGDON ROAD LIVERPOOL L16 3NF,53.406272,-2.88145
142000, 98 PILCH LANE LIVERPOOL L14 7QD,53.41656,-2.882883
142000, 23 ILCHESTER ROAD LIVERPOOL L16 3NG,53.405507,-2.883353
142000, 8 MARLFIELD ROAD LIVERPOOL L12 8QB,53.429494,-2.904664
142000, 65 NORTHWAY LIVERPOOL L15 7JG,53.403435,-2.907844
142000, 89 EDGE LANE DRIVE LIVERPOOL L13 4AB,53.408824,-2.910993
142000, 14 TWIGDEN CLOSE LIVERPOOL L10 1NG,53.473954,-2.924731
142000, 281 ORIEL DRIVE LIVERPOOL L10 6LL,53.484421,-2.932906
142000,APARTMENT 19 136 DUKE STREET LIVERPOOL L1 5BB,53.400362,-2.977994
141500, 60 BLANTYRE ROAD LIVERPOOL L15 3HT,53.394242,-2.931121
141500, 46 BARRINGTON ROAD LIVERPOOL L15 3HP,53.393291,-2.931445
141000, 18 RONALDSWAY LIVERPOOL L10 0AJ,53.469287,-2.914063
140560,APARTMENT 128 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
140250, 173 EDGE LANE DRIVE LIVERPOOL L13 4AD,53.407818,-2.904228
140250,APARTMENT 34 50 HENRY STREET LIVERPOOL L1 5FE,53.400912,-2.981336
140000, 22 TORPOINT CLOSE LIVERPOOL L14 8WY,53.427338,-2.867915
140000, 20 EDENHURST AVENUE LIVERPOOL L16 2LA,53.400593,-2.86958
140000, 9 MULLWOOD CLOSE LIVERPOOL L12 0DF,53.449376,-2.875682
140000, 45 MULLWOOD CLOSE LIVERPOOL L12 0DF,53.449376,-2.875682
140000, 42 BOXTREE CLOSE LIVERPOOL L12 0PN,53.453804,-2.878892
140000, 25 THE OAKS LIVERPOOL L12 0PQ,53.452291,-2.880182
140000, 4 ASHTREE GROVE LIVERPOOL L12 0PL,53.453194,-2.880842
140000, 39 ASHTREE GROVE LIVERPOOL L12 0PL,53.453734,-2.88202
140000, 145 GRANGE AVENUE LIVERPOOL L12 9JY,53.422183,-2.882393
140000, 46 ASHTREE GROVE LIVERPOOL L12 0PL,53.453971,-2.882495
140000, 35 BASIL CLOSE LIVERPOOL L16 5EL,53.400934,-2.887983
140000, 12 CIARAN CLOSE LIVERPOOL L12 4UZ,53.435366,-2.889664
140000, 17 CRAWFORD CLOSE LIVERPOOL L12 4YU,53.433591,-2.892797
140000, 6 WYRESCOURT ROAD LIVERPOOL L12 9EP,53.425306,-2.895013
140000, 3 HARBERN CLOSE LIVERPOOL L12 8SR,53.430387,-2.896065
140000, 12 LISLEHOLME CLOSE LIVERPOOL L12 8RY,53.429597,-2.897927
140000, 8 AYSGARTH AVENUE LIVERPOOL L12 8QT,53.426679,-2.902991
140000, 9 WARNERVILLE ROAD LIVERPOOL L13 4BG,53.407155,-2.904489
140000, 8 MENDIP ROAD LIVERPOOL L15 6TR,53.393819,-2.911623
140000, 11 ALEXANDRA ROAD LIVERPOOL L13 1EB,53.408436,-2.917345
140000, 12 ALBANY ROAD LIVERPOOL L13 3BJ,53.41711,-2.917982
140000, 43 LIDDELL ROAD LIVERPOOL L12 7HR,53.432618,-2.919124
140000, 50 CULME ROAD LIVERPOOL L12 7HL,53.431806,-2.919583
140000, 286 QUEENS DRIVE LIVERPOOL L13 0AW,53.428294,-2.920381
140000, 49 RUSSIAN DRIVE LIVERPOOL L13 7BS,53.422344,-2.923454
140000, 357 SMITHDOWN ROAD LIVERPOOL L15 3JJ,53.392213,-2.932907
140000, 14 ALDERSON ROAD LIVERPOOL L15 2HL,53.396014,-2.939091
140000, 18 BRADFIELD AVENUE LIVERPOOL L10 3JJ,53.487134,-2.948276
140000,APARTMENT 36 10 MADISON SQUARE LIVERPOOL L1 5FD,53.40017,-2.978811
139950, 11 GLENTREES ROAD LIVERPOOL L12 5EU,53.436738,-2.909276
139950, 16 BARRINGTON ROAD LIVERPOOL L15 3HP,53.392563,-2.932315
139950,APARTMENT 4 136 DUKE STREET LIVERPOOL L1 5BB,53.400071,-2.977982
139500, 107 KENMARE ROAD LIVERPOOL L15 3HQ,53.394616,-2.928314
139200, 29 NEWBOLD GROVE LIVERPOOL L12 0NS,53.447348,-2.876018
139000, 38 WILLINGDON ROAD LIVERPOOL L16 3NF,53.405372,-2.881868
138950, 5 TURMERIC ROAD LIVERPOOL L11 1HT,53.440448,-2.915299
138500, 54 REVA ROAD LIVERPOOL L14 6UB,53.412936,-2.881243
138500, 13 HIGHFIELD ROAD LIVERPOOL L13 3BR,53.417596,-2.917992
138000, 31 CROMPTON DRIVE LIVERPOOL L12 0JX,53.448144,-2.884583
138000, 10 CHRISTOPHER CLOSE LIVERPOOL L16 1JL,53.402747,-2.893104
138000, 11 ARLESCOURT ROAD LIVERPOOL L12 9EJ,53.426528,-2.895902
138000, 90 BURNTHWAITE ROAD LIVERPOOL L14 1QB,53.413487,-2.898875
138000, 26 HAZLETON ROAD LIVERPOOL L14 1QF,53.41385,-2.900678
138000, 17 HORSESHOE DRIVE LIVERPOOL L10 4UF,53.469532,-2.906746
138000, 54 ALMONDS GREEN LIVERPOOL L12 5HS,53.433926,-2.91254
138000, 10 STONEYCROFT CLOSE LIVERPOOL L13 0AT,53.422218,-2.91578
138000, 65 QUEENS DRIVE LIVERPOOL L13 0AA,53.434411,-2.926754
138000, 9 VALENTINE GROVE LIVERPOOL L10 8JH,53.478422,-2.932566
138000, 64 KEBLE DRIVE LIVERPOOL L10 3LE,53.486308,-2.943297
138000, 25 ARCH VIEW CRESCENT LIVERPOOL L1 7BA,53.399477,-2.975268
137500, 218 THOMAS LANE LIVERPOOL L14 5PA,53.407441,-2.891972
137500, 74 COPPLEHOUSE LANE LIVERPOOL L10 0AE,53.46896,-2.91497
137500, 32 MOSCOW DRIVE LIVERPOOL L13 7DH,53.421849,-2.923405
137500, 34 ORIEL DRIVE LIVERPOOL L10 3JL,53.487759,-2.945852
137000, 30 ALLENBY SQUARE LIVERPOOL L13 2BR,53.410794,-2.917913
137000, 24 QUARRY CLOSE LIVERPOOL L13 7HU,53.424257,-2.91923
137000, 30 BARRINGTON ROAD LIVERPOOL L15 3HP,53.392922,-2.931886
136950, 139 LEWISHAM ROAD LIVERPOOL L11 1EX,53.439704,-2.915131
136950, 9 TURMERIC ROAD LIVERPOOL L11 1HT,53.440448,-2.915299
136950, 3 TURMERIC ROAD LIVERPOOL L11 1HT,53.440448,-2.915299
136950, 11 TURMERIC ROAD LIVERPOOL L11 1HT,53.440448,-2.915299
136168,APARTMENT 175 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
136168,APARTMENT 171 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
136000, 201 HILARY AVENUE LIVERPOOL L14 6UR,53.410818,-2.8836
136000, 61 THINGWALL LANE LIVERPOOL L14 7PA,53.412568,-2.886332
136000,APARTMENT 9 12 YORK STREET LIVERPOOL L1 5BN,53.401313,-2.983433
135500, 38 WOODCROFT ROAD LIVERPOOL L15 2HQ,53.395385,-2.93588
135100,"15 CONCERT SQUARE APARTMENTS, 29 FLEET STREET LIVERPOOL L1 4AR",53.402914,-2.979665
135000, 16 MOSSGATE ROAD LIVERPOOL L14 0JP,53.414137,-2.871763
135000, 25 PARTRIDGE CLOSE LIVERPOOL L12 0SQ,53.450936,-2.876082
135000, 2 CAMPBELL DRIVE LIVERPOOL L14 7QG,53.416185,-2.881605
135000, 161 HILARY AVENUE LIVERPOOL L14 6UP,53.410783,-2.882263
135000, 5 STUART DRIVE LIVERPOOL L14 7PT,53.416085,-2.883556
135000, 34 CORONATION DRIVE LIVERPOOL L14 7NU,53.413207,-2.885843
135000, 64 NEWENHAM CRESCENT LIVERPOOL L14 7PR,53.416686,-2.887406
135000, 56 BURNTHWAITE ROAD LIVERPOOL L14 1QA,53.412941,-2.900695
135000, 46 ASHWATER ROAD LIVERPOOL L12 0RL,53.447109,-2.902649
135000, 4 ABBEYSTEAD ROAD LIVERPOOL L15 7JF,53.397079,-2.904594
135000, 68 NORTHWAY LIVERPOOL L15 7JQ,53.403751,-2.907631
135000, 69 NORTHWAY LIVERPOOL L15 7JG,53.403554,-2.908013
135000, 9 MOSS PITS LANE LIVERPOOL L15 6UN,53.39402,-2.908849
135000, 1 CHARLTON PLACE LIVERPOOL L13 4AR,53.406938,-2.913064
135000, 19 HEATHFIELD ROAD LIVERPOOL L15 9EU,53.390361,-2.91315
135000, 18 NIGELLA DRIVE LIVERPOOL L11 2AG,53.442178,-2.915452
135000, 34 SANDSTONE ROAD EAST LIVERPOOL L13 6QZ,53.418076,-2.917591
135000, 97 MARLOWE DRIVE LIVERPOOL L12 7LS,53.430141,-2.918184
135000, 15 BOWLEY ROAD LIVERPOOL L13 6RR,53.422007,-2.91986
135000, 16 LIDDELL ROAD LIVERPOOL L12 7HS,53.433051,-2.919988
135000, 94 AVONDALE ROAD LIVERPOOL L15 3HF,53.393707,-2.928326
135000, 79 BLANTYRE ROAD LIVERPOOL L15 3HT,53.394679,-2.930723
135000, 12 BARRINGTON ROAD LIVERPOOL L15 3HP,53.392466,-2.932432
135000, 555 WEST DERBY ROAD LIVERPOOL L13 8AD,53.424556,-2.933199
135000,APARTMENT 26 136 DUKE STREET LIVERPOOL L1 5BB,53.400362,-2.977994
135000,APARTMENT 9 87 TRADEWIND SQUARE LIVERPOOL L1 5BG,53.399894,-2.979571
134995, 20 PORCHESTER ROAD LIVERPOOL L11 1EB,53.44081,-2.923547
134950, 40 ARCH VIEW CRESCENT LIVERPOOL L1 7BA,53.39962,-2.97567
134950,APARTMENT 32 50 HENRY STREET LIVERPOOL L1 5FE,53.400912,-2.981336
134000, 6 AYSGARTH AVENUE LIVERPOOL L12 8QT,53.426631,-2.903166
134000, 7 HORWOOD CLOSE LIVERPOOL L12 0SG,53.445051,-2.904319
134000, 32 GORTON ROAD LIVERPOOL L13 4DQ,53.410953,-2.906465
134000, 3 WEARDALE ROAD LIVERPOOL L15 5AU,53.390097,-2.926383
134000, 29 SANDOWN PARK ROAD LIVERPOOL L10 6NQ,53.485267,-2.932835
134000, 174 AINTREE LANE LIVERPOOL L10 8LG,53.479815,-2.938155
133000, 4 GREYSTONE CRESCENT LIVERPOOL L14 6UJ,53.412771,-2.882714
133000, 14 WESTFIELD AVENUE LIVERPOOL L14 6UZ,53.41037,-2.883811
133000, 29 NEWENHAM CRESCENT LIVERPOOL L14 7PP,53.417009,-2.887469
133000, 83 RUDYARD ROAD LIVERPOOL L14 5NN,53.41677,-2.894088
133000, 67 EATON GARDENS LIVERPOOL L12 3HN,53.42149,-2.894241
133000, 67 RUDYARD ROAD LIVERPOOL L14 5NN,53.416562,-2.894845
133000, 14 SWAN CRESCENT LIVERPOOL L15 8AL,53.402159,-2.909411
133000, 25 RONALDSWAY LIVERPOOL L10 0AJ,53.469501,-2.914508
133000, 44 OLIVE GROVE LIVERPOOL L15 8LU,53.404643,-2.917062
133000, 23 SHERWOODS LANE LIVERPOOL L10 1LN,53.470773,-2.926998
133000,APARTMENT 21 11 OLDHAM STREET LIVERPOOL L1 2SU,53.403012,-2.974243
132995, 5 ST DAVIDS ROAD LIVERPOOL L14 9AE,53.425155,-2.859444
132995, 83 WIMBORNE ROAD LIVERPOOL L14 8UE,53.426267,-2.866299
132950, 17 TURMERIC ROAD LIVERPOOL L11 1HT,53.440448,-2.915299
132950, 15 TURMERIC ROAD LIVERPOOL L11 1HT,53.440448,-2.915299
132500, 34 VALIANT CLOSE LIVERPOOL L12 0SA,53.44864,-2.870858
132500, 130 PILCH LANE LIVERPOOL L14 0JG,53.415824,-2.88054
132500, 31 BURFORD ROAD LIVERPOOL L16 6AG,53.404417,-2.895755
132500, 94 NORVILLE ROAD LIVERPOOL L14 3LZ,53.408543,-2.899686
132500, 56 CHURCH ROAD LIVERPOOL L13 2BA,53.411682,-2.924191
132500, 7 BROOKDALE ROAD LIVERPOOL L15 3JE,53.391294,-2.93078
132500, 28 ORIEL DRIVE LIVERPOOL L10 3JL,53.48783,-2.946181
132495, 133 BROAD LANE LIVERPOOL L11 1AH,53.440582,-2.925693
132495, 131 BROAD LANE LIVERPOOL L11 1AH,53.440582,-2.925693
132000, 16B GRANT ROAD LIVERPOOL L14 0LQ,53.415686,-2.87392
132000, 25 MIDHURST ROAD LIVERPOOL L12 0PB,53.450307,-2.875475
132000, 39 SWANSIDE ROAD LIVERPOOL L14 7NJ,53.414346,-2.882423
132000, 5 ROSTHWAITE ROAD LIVERPOOL L12 8QD,53.428049,-2.902199
132000, 25 SANDOWN PARK ROAD LIVERPOOL L10 6NQ,53.485327,-2.932958
132000, 7 ARCH VIEW CRESCENT LIVERPOOL L1 7BA,53.39962,-2.97567
131775, 16 TABLEY STREET LIVERPOOL L1 8DB,53.398856,-2.985101
131775, 18 TABLEY STREET LIVERPOOL L1 8DB,53.398844,-2.985123
131775, 46 SHAWS ALLEY LIVERPOOL L1 8DE,53.399053,-2.985144
131775, 20 TABLEY STREET LIVERPOOL L1 8DB,53.398822,-2.985188
131775, 40 SHAWS ALLEY LIVERPOOL L1 8DE,53.399082,-2.98519
131775, 22 TABLEY STREET LIVERPOOL L1 8DB,53.398808,-2.985207
131775, 24 TABLEY STREET LIVERPOOL L1 8DB,53.398786,-2.985266
131775, 26 TABLEY STREET LIVERPOOL L1 8DB,53.398773,-2.985291
131775, 28 TABLEY STREET LIVERPOOL L1 8DB,53.39875,-2.985356
131775, 30 TABLEY STREET LIVERPOOL L1 8DB,53.398738,-2.985377
131775,APARTMENT 91 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
131775,APARTMENT 65 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
131775,APARTMENT 39 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
131775,APARTMENT 3 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
131775,APARTMENT 21 32 TABLEY STREET LIVERPOOL L1 8DW,53.398705,-2.985446
131775,APARTMENT 172 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
131775,APARTMENT 167 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
131775,APARTMENT 162 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
131775,APARTMENT 140 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
131775,APARTMENT 117 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
131500, 3 LISLEHOLME ROAD LIVERPOOL L12 8RU,53.429422,-2.898487
131500,APARTMENT 8 50 HENRY STREET LIVERPOOL L1 5FE,53.400912,-2.981336
131250, 107 AVONDALE ROAD LIVERPOOL L15 3HF,53.394119,-2.928081
131000, 49 HILARY AVENUE LIVERPOOL L14 6TJ,53.410247,-2.876406
131000, 128 LONGDOWN ROAD LIVERPOOL L10 4UT,53.464443,-2.906882
131000, 85 BARRINGTON ROAD LIVERPOOL L15 3HR,53.394567,-2.92989
131000, 21 LINCOLN DRIVE LIVERPOOL L10 3LJ,53.484803,-2.939621
130000, 5 BRIGADIER DRIVE LIVERPOOL L12 4WU,53.433839,-2.88468
130000, 15 CROMPTON DRIVE LIVERPOOL L12 0JX,53.449124,-2.884689
130000, 21 BEECHTREE ROAD LIVERPOOL L15 7LN,53.404205,-2.904185
130000, 7 HORWOOD CLOSE LIVERPOOL L12 0SG,53.445051,-2.904319
130000, 29 MARLFIELD ROAD LIVERPOOL L12 8QA,53.429157,-2.905249
130000, 14 GLEN ROAD LIVERPOOL L13 4DF,53.410358,-2.906759
130000, 24 SWAN CRESCENT LIVERPOOL L15 8AL,53.402063,-2.909564
130000, 16 HEATHFIELD ROAD LIVERPOOL L15 9EZ,53.390278,-2.912961
130000, 6 CORINTHIAN AVENUE LIVERPOOL L13 3DP,53.419362,-2.914408
130000,3 FREEMONT COTTAGES MILL LANE LIVERPOOL L12 7JF,53.427224,-2.916321
130000, 33 BOWLEY ROAD LIVERPOOL L13 6RR,53.420991,-2.91901
130000, 30 SANDSTONE ROAD WEST LIVERPOOL L13 6QY,53.417879,-2.919569
130000, 499 SMITHDOWN ROAD LIVERPOOL L15 5AE,53.389923,-2.925196
130000, 40 BLANTYRE ROAD LIVERPOOL L15 3HS,53.393406,-2.932089
130000, 21 SANDRINGHAM ROAD LIVERPOOL L13 8BX,53.428116,-2.933837
130000, 36 MARTLAND AVENUE LIVERPOOL L10 6LT,53.483847,-2.934085
130000, 19 BENSON STREET LIVERPOOL L1 2SS,53.403714,-2.976126
130000,APARTMENT 3 44 HENRY STREET LIVERPOOL L1 5AY,53.401248,-2.9821
129995,APARTMENT 23 11 OLDHAM STREET LIVERPOOL L1 2SU,53.403012,-2.974243
129950, 8 VERWOOD DRIVE LIVERPOOL L12 0QY,53.451295,-2.872502
129950, 52 COLONEL DRIVE LIVERPOOL L12 4YG,53.434177,-2.887652
129950, 141 LEWISHAM ROAD LIVERPOOL L11 1EX,53.438658,-2.913861
129950,APARTMENT 18 9 OLDHAM STREET LIVERPOOL L1 2SU,53.403012,-2.974243
129950, 7 DUKES TERRACE LIVERPOOL L1 4JS,53.400651,-2.977137
129000, 62 GORDON DRIVE LIVERPOOL L14 7PY,53.415306,-2.886256
129000, 59 THINGWALL LANE LIVERPOOL L14 7PA,53.412605,-2.887085
129000, 45 LINGFIELD GROVE LIVERPOOL L14 3LG,53.408745,-2.896193
129000, 31 CROFTON CRESCENT LIVERPOOL L13 5UL,53.413834,-2.906675
129000, 45 CORINTHIAN AVENUE LIVERPOOL L13 3HT,53.418949,-2.910298
129000, 55 CLAREMONT ROAD LIVERPOOL L15 3HJ,53.393665,-2.93034
128500, 11A WESTFIELD AVENUE LIVERPOOL L14 6UY,53.410266,-2.883583
128500,APARTMENT 74 29 DUKE STREET LIVERPOOL L1 5AQ,53.402348,-2.983932
128250, 12 LIDDELL ROAD LIVERPOOL L12 7HS,53.433323,-2.920194
128000, 22 LEDBURY CLOSE LIVERPOOL L12 0PT,53.454395,-2.878946
128000, 1 BOXTREE CLOSE LIVERPOOL L12 0PN,53.453411,-2.880846
128000, 1 BASIL ROAD LIVERPOOL L16 5EJ,53.400313,-2.889293
128000, 22 AVINGTON CLOSE LIVERPOOL L12 4DD,53.432705,-2.893075
128000, 258 THOMAS DRIVE LIVERPOOL L14 3LF,53.410364,-2.894842
128000, 47 MARLFIELD ROAD LIVERPOOL L12 8QA,53.428873,-2.905957
128000, 19 PAGEFIELD ROAD LIVERPOOL L15 5BL,53.391498,-2.917975
128000, 45 FALLOWFIELD ROAD LIVERPOOL L15 5BN,53.390606,-2.918569
128000, 77 BROOKDALE ROAD LIVERPOOL L15 3JF,53.39311,-2.928539
128000, 91 ORIEL DRIVE LIVERPOOL L10 3JN,53.486775,-2.941677
128000, 40 RADLEY DRIVE LIVERPOOL L10 3LH,53.485983,-2.944722
127500, 14 HARBERN CLOSE LIVERPOOL L12 8SR,53.429668,-2.896577
127500, 5 DEVERELL GROVE LIVERPOOL L15 7JT,53.403821,-2.910396
127500, 7 STONEYCROFT CLOSE LIVERPOOL L13 0AT,53.422222,-2.915756
127500, 6 QUINCE WAY LIVERPOOL L11 2AJ,53.441162,-2.916252
127500, 40 LIME CLOSE LIVERPOOL L13 6TA,53.419407,-2.916417
127500, 22 RUSSIAN DRIVE LIVERPOOL L13 7BT,53.421905,-2.924956
127382,APARTMENT 174 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
127382,APARTMENT 170 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
127382,APARTMENT 165 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
127382,APARTMENT 160 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
127382,APARTMENT 151 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
127382,APARTMENT 150 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
127382,APARTMENT 138 32 TABLEY STREET LIVERPOOL L1 8DX,53.398705,-2.985446
127000,7 BOWRING COURT ROBY ROAD LIVERPOOL L14 3NU,53.407719,-2.874081
127000, 108 GORDON DRIVE LIVERPOOL L14 7PZ,53.414396,-2.88772
127000, 36 MELWOOD DRIVE LIVERPOOL L12 8RW,53.431239,-2.903129
127000, 1 WELLSTEAD ROAD LIVERPOOL L15 8JX,53.398891,-2.914035
127000, 23 FREEMONT ROAD LIVERPOOL L12 7LJ,53.432506,-2.916593
127000, 7 WEARDALE ROAD LIVERPOOL L15 5AU,53.390098,-2.926241
127000, 86 THORNYCROFT ROAD LIVERPOOL L15 0EW,53.395848,-2.934051
127000, 74 WOODCROFT ROAD LIVERPOOL L15 2HQ,53.396149,-2.935461
127000, 17 DENSTONE AVENUE LIVERPOOL L10 6LH,53.484942,-2.938157
127000, 107 BENSON STREET LIVERPOOL L1 2SS,53.404133,-2.975719
126500, 7 NOOK RISE LIVERPOOL L15 7JB,53.402346,-2.905761
126000, 73 WOODVALE ROAD LIVERPOOL L12 0PE,53.451254,-2.881123
126000, 27 BONSALL ROAD LIVERPOOL L12 8QH,53.428564,-2.903897
126000, 36 HOLLOCOMBE ROAD LIVERPOOL L12 0RW,53.444783,-2.905685
126000, 72 EASTDALE ROAD LIVERPOOL L15 4HW,53.401096,-2.923155
126000, 56 AVONDALE ROAD LIVERPOOL L15 3HE,53.392521,-2.929778
126000, 116 AINTREE LANE LIVERPOOL L10 2JW,53.481854,-2.943658
125950, 114 GARMOYLE ROAD LIVERPOOL L15 5AD,53.391201,-2.926396
125500, 23 WINCHFIELD ROAD LIVERPOOL L15 5BU,53.390504,-2.920599
